icao_code,iata_code,latitude,longitude,elevation_ft,airport_name,airport_type,iso_country,iso_region,municipality,scheduled_service
SWWA,xxx,-13.404800415039062,-49.15829849243164,1201.0,Porangatu Airport,small_airport,BR,BR-GO,Porangatu,no
SWWB,xxx,-11.258173,-54.927735,1083.0,Fazenda Rio Azul Airport,small_airport,BR,BR-MT,Cláudia,no
SWWB,xxx,-27.08,-48.912778,66.0,Helibrusque Heliport,heliport,BR,BR-SC,Brusque,no
SWWC,xxx,2.766853,-60.716017,279.0,Cataratas Poços Helipad,heliport,BR,BR-RR,Boa Vista,no
SWWD,xxx,-1.691388889,-63.785,207.0,C.F. de Souza Bais Airport,small_airport,BR,BR-AM,Barcelos,no
SWWD,xxx,-23.05079,-46.673663,2461.0,Dom Pedro Business Park Heliport,heliport,BR,BR-SP,Atibaia,no
SWWE,xxx,-26.036179999999998,-49.500291,3123.0,M. Baumann Airfield,small_airport,BR,BR-PR,Piên,no
SWWE,xxx,-15.973055839539,-46.709442138671996,3287.0,Fazenda São Miguel Airport,small_airport,BR,BR-MG,Unaí,no
SWWF,xxx,-19.305833,-48.193333,2792.0,Fazenda Inhumas do Chapadão Airport,small_airport,BR,BR-MG,Uberaba,no
SWWH,xxx,-21.9827,-53.903999999999996,1164.0,Fazenda Marca Salto Airstrip,small_airport,BR,BR-MS,Angélica,no
SWWI,xxx,-15.673333168029785,-53.57833480834961,1995.0,Fazenda Fortaleza Airport,small_airport,BR,BR-MT,General Carneiro,no
SWWJ,xxx,-16.68083381652832,-56.29916763305664,348.0,Posto de Proteção Ambiental Nossa Senhora do Carmo Airport,small_airport,BR,BR-MT,Barão De Melgaço,no
SWWJ,xxx,-23.06225,-47.162242,2083.0,Helvétia MF,heliport,BR,BR-SP,Indaiatuba,no
SWWK,xxx,-20.466801999999998,-45.126922,2858.0,Bruno Forcela Heliport,heliport,BR,BR-MG,Itapecerica,no
SWWK,xxx,-2.5288898944854736,-57.75579833984375,98.0,Urucará Airport,small_airport,BR,BR-AM,Urucará,no
SWWL,xxx,-15.696700096130373,-52.26390075683594,1119.0,Fazenda Agrocentro Airport,small_airport,BR,BR-MT,Barra Do Garças,no
SWWM,xxx,-18.771944046020508,-40.94944381713867,663.0,Fazenda Pupila Airport,small_airport,BR,BR-MG,Mantena,no
SWWN,xxx,-22.998754,-44.436647,328.0,Pingo D'Água Heliport,heliport,BR,BR-RJ,Angra dos Reis,no
SWWO,xxx,-22.7013,-43.4675,108.0,Niely do Brasil Heliport,heliport,BR,BR-RJ,Nova Iguaçu,no
SWWP,xxx,-18.322459,-48.8440102,1706.0,Fazenda Pontal Airport,small_airport,BR,BR-GO,Corumbaíba,no
SWWP,xxx,-15.85111141204834,-47.807777404785156,3543.0,Fazenda Taboca Heliport,heliport,BR,BR-DF,Brasília,no
SWWQ,xxx,-13.769663000000001,-49.935701,978.0,Fazenda Santa Maria Airport,small_airport,BR,BR-GO,Mundo Novo,no
SWWR,xxx,-7.23111,-45.881944,1156.0,Fazenda Roseira Airport,small_airport,BR,BR-MA,São Raimundo das Mangabeiras,no
SWWS,xxx,-23.445563,-47.389604,2021.0,Sorocaba Business Park Heliport,heliport,BR,BR-SP,Sorocaba,no
SWWT,xxx,-18.7055568695,-45.3355560303,1988.0,Sílvio Gonçalves de Mello Airport,small_airport,BR,BR-MG,Morada Nova De Minas,no
SWWU,xxx,-14.525555610656738,-49.137779235839844,1706.0,Uruaçu Airport,small_airport,BR,BR-GO,Uruaçu,no
SWWV,xxx,-16.706388473510742,-56.02916717529297,381.0,Posto de Proteção Ambiental Santa Maria Airport,small_airport,BR,BR-MT,Barão De Melgaço,no
SWWW,xxx,-16.68833351135254,-56.17638778686523,367.0,Posto de Proteção Ambiental São Luiz Airport,small_airport,BR,BR-MT,Barão De Melgaço,no
SWWX,xxx,-16.746110916137695,-56.36999893188477,338.0,Posto de Proteção Ambiental São Joaquim Airport,small_airport,BR,BR-MT,Barão De Melgaço,no
SWWY,xxx,-16.587221145629886,-56.27999877929688,354.0,Posto de Proteção Ambiental Espírito Santo Airport,small_airport,BR,BR-MT,Barão De Melgaço,no
SWWZ,xxx,-15.383410000000001,-53.459208999999994,1713.0,Fazenda WSA Airport,small_airport,BR,BR-MT,General Carneiro,no
SWXA,xxx,-15.044120999999999,-51.404677,889.0,Fazenda Canadazinho Airport,small_airport,BR,BR-GO,Jussara,no
SWXB,xxx,-15.296,-55.175,2350.0,Fazenda Jangada Airstrip,small_airport,BR,BR-MT,Campo Verde,no
SWXC,xxx,-12.886099815368652,-61.298301696777344,981.0,Fazenda Tropical Airport,small_airport,BR,BR-RO,Cerejeiras,no
SWXD,xxx,-11.493914,-52.620183999999995,1165.0,Joatão do Colorado Airport,small_airport,BR,BR-MT,São Félix do Araguaia,no
SWXD,xxx,-21.561111450195312,-48.79861068725586,1762.0,Aerogardi Airport,small_airport,BR,BR-SP,Itápolis,no
SWXE,xxx,-13.867,-53.25,1174.0,PCH Paranatinga II Airport,small_airport,BR,BR-MT,Campinápolis,no
SWXG,xxx,-17.2325,-51.650278,3258.0,Fazenda Cachoeirinha Airport,small_airport,BR,BR-GO,Caiapôni,no
SWXG,xxx,-12.005556106567385,-53.4022216796875,1000.0,Xingu Airport,small_airport,BR,BR-MT,Barra Do Garças,no
SWXI,xxx,-8.239522000000001,-34.938377,3.0,Praia do Paiva Heliport,heliport,BR,BR-PE,Jaboatão dos Guararapes,no
SWXJ,xxx,-15.541943550109865,-55.98389053344727,568.0,Chácara São José Airport,small_airport,BR,BR-MT,Cuiabá,no
SWXK,xxx,-18.229060999999998,-51.207886,2149.0,Fazenda Santa Thereza Airport,small_airport,BR,BR-GO,Aparecida do Rio Doce,no
SWXK,xxx,-13.274200439453125,-56.89229965209961,1240.0,Fazenda Rio Alegre Airport,small_airport,BR,BR-MT,São José Do Rio Claro,no
SWXL,xxx,-19.722091,-51.950343,1460.0,Fazenda Santa Maria Airport,small_airport,BR,BR-MS,Inocência,no
SWXM,MBK,-10.170277595500002,-54.9527778625,886.0,Regional Orlando Villas Boas Airport,small_airport,BR,BR-MT,Matupá,no
SWXN,xxx,-17.247325,-51.270546,2933.0,Fazenda Bom Jardim Airport,small_airport,BR,BR-GO,Montividiu,no
SWXO,xxx,-7.131667137145996,-52.72722244262695,800.0,Fazenda Porto Seguro Airport,small_airport,BR,BR-PA,São Félix Do Xingu,no
SWXP,xxx,-17.97081,-57.019162,499.0,Fazenda Palmeiras Airport,small_airport,BR,BR-MS,Corumbá,no
SWXQ,LIP,-21.663999557494996,-49.730499267578004,1559.0,Lins Airport,medium_airport,BR,BR-SP,Lins,no
SWXR,xxx,-21.186584,-57.04339,919.0,Fazenda Santa Otília Airport,small_airport,BR,BR-MS,Porto Murtinho,no
SWXR,xxx,-13.006439,-44.060617,1883.0,Flights Ranch Airstrip,small_airport,BR,BR-BA,Santana,no
SWXR,xxx,-15.645833015441895,-58.77277755737305,787.0,Faria Airport,small_airport,BR,BR-MT,Porto Esperidião,no
SWXS,xxx,-16.161389,-56.007778,456.0,Fazenda Poças Airport,small_airport,BR,BR-MT,Santo Antônio do Leverger,no
SWXS,xxx,-15.789999961853027,-59.636390686035156,951.0,Fazenda São João do Ibiporã Airport,small_airport,BR,BR-MT,Pontes E Lacerda,no
SWXT,xxx,-9.105336999999999,-45.618233000000004,1900.0,Fazenda Parnaguá Airstrip,small_airport,BR,BR-PI,Santa Filomena,no
SWXT,xxx,-16.1016674042,-60.0649986267,853.0,Fazenda Medalha Milagrosa Airport,small_airport,BR,BR-MT,Vila Bela Da Santíssima Trindade,no
SWXV,NOK,-14.6983003616333,-52.34640121459961,1035.0,Xavantina Airport,small_airport,BR,BR-MT,Nova Xavantina,no
SWXW,xxx,-12.998064,-46.077443,2887.0,Fazenda Montani Bahia Airport,small_airport,BR,BR-BA,São Desidério,no
SWXX,xxx,-18.8619,-48.423,2825.0,Fazenda Canadá Airport,small_airport,BR,BR-MG,Uberlândia,no
SWXY,xxx,-22.251697,-49.60542,2451.0,Fazenda Igurê Helipad,heliport,BR,BR-SP,Gália,no
SWXZ,xxx,-13.3125,-60.29333114624024,899.0,Fazenda Taquarussu Airport,small_airport,BR,BR-MT,Comodoro,no
SWYA,xxx,-16.044166564941403,-54.95166778564453,1082.0,Fazenda Nossa Senhora Aparecida Airport,small_airport,BR,BR-MT,Jaciara,no
SWYB,xxx,-19.86961,-43.395261,2959.0,Mina Brucutu Heliport,heliport,BR,BR-MG,São Gonçalo Do Rio Abaixo,no
SWYB,xxx,-23.275299072265625,-46.25189971923828,2270.0,Chácara Messias Heliport,heliport,BR,BR-SP,Santa Isabel,no
SWYC,xxx,-16.255972,-59.716035,860.0,Fazenda Rancho Alegre I Airport,small_airport,BR,BR-MT,Vila Bela da Santíssima Trindade,no
SWYD,xxx,-23.585222,-46.682383,2740.0,Spazio Faria LimaHeliport,heliport,BR,BR-SP,São Paulo,no
SWYE,xxx,-29.555833000000003,-55.78444399999999,449.0,Fazenda São Lourenço Airstrip,small_airport,BR,BR-RS,Alegrete,no
SWYF,xxx,-22.760119,-47.254073,2044.0,Ambipar Heliport,heliport,BR,BR-SP,Americana,no
SWYG,xxx,-25.407713,-49.050478999999996,2999.0,Graciosa Airport,small_airport,BR,BR-PR,Piraquara,no
SWYH,xxx,-15.292499542236328,-58.31444549560547,984.0,Fazenda Aliança Airport,small_airport,BR,BR-MT,Araputanga,no
SWYI,xxx,-22.700746,-45.520353,5397.0,Iporanga Heliport,heliport,BR,BR-SP,Campos do Jordão,no
SWYJ,xxx,-22.005825,-41.217849,20.0,San Martin Airport,small_airport,BR,BR-RJ,Campos dos Goytacazes,no
SWYJ,xxx,-7.622499942779541,-56.06833267211914,860.0,Fazenda Agropecuária FR Ltda. Airport,small_airport,BR,BR-PA,Novo Progresso,no
SWYK,xxx,-17.062599182128903,-56.58369827270508,358.0,Fazenda Ilha Camargo Airport,small_airport,BR,BR-MT,Poconé,no
SWYL,xxx,-3.511518,-39.643353999999995,453.0,Fazenda Carrapato Airport,small_airport,BR,BR-CE,Itapipoca,no
SWYM,xxx,-14.642499923706055,-59.44910049438477,951.0,Fazenda Anhanguera Airport,small_airport,BR,BR-MT,Pontes E Lacerda,no
SWYN,IUP,-7.172772999999999,-59.8396,197.0,Apuí Airport,small_airport,BR,BR-AM,Apuí,no
SWYO,xxx,-21.4869441986084,-51.02555465698242,1335.0,Usina Branco Peres Airport,small_airport,BR,BR-SP,Adamantina,no
SWYP,xxx,-3.733335,-38.509365,236.0,Platinum Corporate Helipad,heliport,BR,BR-CE,Fortaleza,no
SWYP,xxx,-13.9527778625,-55.7783317566,1493.0,Fazenda Ribeiro do Céu Airport,small_airport,BR,BR-MT,Nova Mutum,no
SWYQ,xxx,-9.286519,-51.752390999999996,984.0,Fazenda Brusque Airport,small_airport,BR,BR-PA,São Félix do Xingu,no
SWYR,xxx,-15.3458328247,-58.7952766418,1001.0,Fazenda Nossa Senhora do Pillar Airport,small_airport,BR,BR-MT,Jauru,no
SWYS,xxx,-19.929763,-49.122725,1706.0,Usina Cerradão Airport,small_airport,BR,BR-MG,Frutal,no
SWYT,xxx,-10.013055801391602,-47.68166732788086,1132.0,Fazenda Formosa Airport,small_airport,BR,BR-TO,Novo Acordo,no
SWYU,xxx,-13.752462,-46.16238,3163.0,Fazenda Sagarana Airport,small_airport,BR,BR-BA,Correntina,no
SWYV,xxx,-21.091388702392575,-49.22416687011719,1591.0,Clube de Marte Ibirá de Pará-Quedismo Airport,small_airport,BR,BR-SP,Ibirá,no
SWYW,xxx,-16.834444046020508,-53.83527755737305,2241.0,Fazenda Adriana Airport,small_airport,BR,BR-MT,Alto Garças,no
SWYX,xxx,-13.181,-53.27585,1277.0,Horizonte Azul Airport,small_airport,BR,BR-MT,SWYX,no
SWYY,xxx,-14.887778282165527,-52.27694320678711,994.0,Fazenda Nova Viena Airport,small_airport,BR,BR-MT,Nova Xavantina,no
SWYZ,xxx,-13.108960999999999,-39.284234000000005,666.0,Bahiamido Heliport,heliport,BR,BR-BA,Laje,no
SWZA,xxx,-11.397556,-58.121520999999994,1040.0,Agrosan Airport,small_airport,BR,BR-MT,Juara,no
SWZB,xxx,-23.767603,-45.348194,269.0,Fronteira Heliport,heliport,BR,BR-SP,Ilhabela,no
SWZC,xxx,-16.245331,-58.89444399999999,492.0,Fazenda Corixo Airport,small_airport,BR,BR-MT,Porto Esperidião,no
SWZD,xxx,-17.255833,-50.142674,1699.0,Fazenda Denusa Destilaria Nova União Airport,small_airport,BR,BR-GO,Jandaia,no
SWZE,xxx,-15.059733,-59.379215,1099.0,Fazenda Tamboril Airport,small_airport,BR,BR-MT,Pontes E Lacerda,no
SWZF,xxx,-23.236696,-47.500403000000006,1736.0,Haras Recanto dos Gypsies Heliport,heliport,BR,BR-SP,Porto Feliz,no
SWZG,xxx,-16.021695,-58.894873,800.0,Fazenda Lagoa Encantada Airport,small_airport,BR,BR-MT,Porto Esperidião,no
SWZH,xxx,-19.464338,-40.667485,810.0,Fazenda XV de Outubro,small_airport,BR,BR-ES,Colatina,no
SWZI,xxx,-22.4318,-45.4342,2806.0,Multitoc Heliport,heliport,BR,BR-MG,Itajubá,no
SWZJ,xxx,-22.761712,-41.941738,23.0,Porto dos Sonhos Heliport,heliport,BR,BR-RJ,Armação de Búzios,no
SWZK,xxx,-22.9113883972168,-43.20333480834961,125.0,CON-CN-Cidade Nova Heliport,heliport,BR,BR-RJ,Rio De Janeiro,no
SWZL,xxx,-17.741666,-50.968612,2822.0,Base Aeroverde Airport,small_airport,BR,BR-GO,Rio Verde,no
SWZM,xxx,-11.542272,-56.521434,1230.0,Fazenda América Airstrip,small_airport,BR,BR-MT,Porto dos Gaúchos,no
SWZN,xxx,-14.071369,-52.038982,974.0,Fazenda Tunica Airport,small_airport,BR,BR-MT,Água Boa,no
SWZO,xxx,-15.342778205899998,-55.136390686000006,2165.0,Fazenda Lagoa Funda Airport,small_airport,BR,BR-MT,Campo Verde,no
SWZP,xxx,-16.3858337402,-54.20222091669999,1050.0,Fazenda Vale Rico Airport,small_airport,BR,BR-MT,Guiratinga,no
SWZQ,xxx,-15.845633,-51.072487,1344.0,Fazenda Jussara Airport,small_airport,BR,BR-GO,Jussara,no
SWZR,xxx,-20.4665,-52.688,1270.0,Fazenda Ponto de Apoio Airport,small_airport,BR,BR-MS,Água Clara,no
SWZS,xxx,-16.670163,-57.675261,787.0,Fazenda Nova Larga Airport,small_airport,BR,BR-MT,Cáceres,no
SWZT,xxx,-19.254998999999998,-44.473331,2451.0,Fazenda do Brejo Airport,small_airport,BR,BR-MG,Paraopeba,no
SWZU,xxx,-8.128333,-35.013056,299.0,Cepasa Heliport,heliport,BR,BR-PE,Jaboatão dos Guararapes,no
SWZV,xxx,-21.86222267150879,-56.773887634277344,1001.0,Fazenda Rodoserv III Airport,small_airport,BR,BR-MS,Bela Vista,no
SWZW,xxx,-12.163611,-38.448889,554.0,Grupo Petrópolis Alagoinhas Heliport,heliport,BR,BR-BA,Alagoinhas,no
SWZX,xxx,-22.0008335114,-47.9163894653,2695.0,Opto Heliport,heliport,BR,BR-SP,São Carlos,no
SWZX,xxx,-13.09448,-42.5529,1900.0,Selma Nunes Airport,small_airport,BR,BR-BA,Macaúbas,no
SWZY,xxx,-11.576917,-58.234363,984.0,Fazenda Sete Estrelas Airport,small_airport,BR,BR-MT,Brasnorte,no
SWZZ,xxx,-26.263237,-48.858604,39.0,Graer Heliport,heliport,BR,BR-SC,Joinville,no
SYAG,xxx,7.256583,-58.545671,53.0,Anna Regina Airport,small_airport,GY,GY-PM,Anna Regina,no
SYAH,AHL,2.4732060000000002,-59.321596,587.0,Aishalton Airport,small_airport,GY,GY-UT,Aishalton,no
SYAL,xxx,6.24662,-57.379596,10.0,Albion Airport,small_airport,GY,GY-EB,Albion,no
SYAN,NAI,3.959439992904663,-59.12419891357422,301.0,Annai Airport,small_airport,GY,GY-UT,Annai,no
SYAP,xxx,4.0138797760009775,-58.60499954223633,301.0,Apoteri Airport,small_airport,GY,GY-UT,Apoteri,no
SYAW,xxx,2.647622,-59.194678,797.0,Awaruwaunau Airport,small_airport,GY,GY-UT,Awaruwaunau,no
SYBE,BCG,7.640211999999999,-58.961786,94.0,Bemichi Airport,small_airport,GY,GY-BA,Kumaka,no
SYBG,xxx,6.34056,-58.591526,14.0,Baganara Airport.,small_airport,GY,GY-CU,Banagara Island,no
SYBR,BMJ,7.370120048522949,-60.487998962402344,328.0,Baramita Airport,small_airport,GY,GY-BA,Baramita,no
SYBT,GFO,6.358864,-58.655207,3.0,Bartica A Airport,small_airport,GY,GY-CU,Bartica,no
SYCJ,GEO,6.49855,-58.254101,95.0,Cheddi Jagan International Airport,medium_airport,GY,GY-DE,Georgetown,yes
SYCP,xxx,4.81955,-60.025622999999996,1924.0,Cipo Airstrip,small_airport,GY,GY-PT,xxx,no
SYDW,xxx,2.82555,-59.5242,372.0,Dadanawa Airport,small_airport,GY,GY-UT,Dadanawa,no
SYEB,xxx,5.56855,-57.775209999999994,147.0,Ebini Airport,small_airport,GY,GY-UD,Ebini,no
SYEC,OGL,6.80628,-58.1059,10.0,Eugene F. Correira International Airport,medium_airport,GY,GY-DE,Ogle,yes
SYHC,xxx,7.3121,-58.4873,4.0,Krishna Sankar Airport,small_airport,GY,GY-PM,Anna Regina,no
SYIB,IMB,5.708109855651856,-60.2942008972168,1646.0,Imbaimadai Airport,small_airport,GY,GY-CU,Imbaimadai,no
SYKA,KAI,5.17275476456,-59.491481781000005,1520.0,Kaieteur International Airport,medium_airport,GY,GY-PT,Kaieteur Falls,yes
SYKI,xxx,6.4331190000000005,-58.6225,13.0,Kaow Island Airport,small_airport,GY,GY-CU,Kaow Island,no
SYKK,xxx,4.7170000076293945,-59.98300170898438,3198.0,Kurukabaru Airport,small_airport,GY,GY-PT,Kurukabaru,no
SYKM,KAR,5.865340232849121,-60.61420059204102,1601.0,Kamarang Airport,small_airport,GY,GY-CU,Kamarang,no
SYKR,KRM,3.751940011978149,-59.30970001220703,300.0,Karanambo Airport,small_airport,GY,GY-UT,Karanambo,no
SYKS,KRG,4.033329963684082,-59.53329849243164,731.0,Karasabai Airport,small_airport,GY,GY-UT,Karasabai,no
SYKT,KTO,4.649159908294678,-59.83219909667969,2299.0,Kato Airport,small_airport,GY,GY-PT,Kato,no
SYKW,xxx,5.283329963684082,-58.04999923706055,147.0,Kwakwani Airport,small_airport,GY,GY-UD,Kwakwani,no
SYKZ,KKG,5.2684,-58.995,230.0,Konawaruk Airport,small_airport,GY,GY-PT,Konawaruk,no
SYLD,xxx,5.96592,-58.270302,180.0,Linden Airport,small_airport,GY,GY-UD,Linden,no
SYLP,LUB,2.39392995834,-59.4410018921,656.0,Lumid Pau Airport,small_airport,GY,GY-UT,Lumid Pau,no
SYLT,LTM,3.37276,-59.789398,351.0,Lethem Airport,medium_airport,GY,GY-UT,Lethem,yes
SYMB,USI,8.20017,-59.777965,45.0,Mabaruma Airport,small_airport,GY,GY-BA,Mabaruma,no
SYMD,MHA,5.277490139007568,-59.151100158691406,300.0,Mahdia Airport,small_airport,GY,GY-PT,Mahdia,no
SYMK,VEG,4.898172,-59.817027,2001.0,Maikwak Airport,small_airport,GY,GY-PT,Maikwak,no
SYMM,MYM,4.483329772949219,-59.68330001831055,1456.0,Monkey Mountain Airport,small_airport,GY,GY-PT,Monkey Mountain,no
SYMN,xxx,3.433000087738037,-59.56700134277344,300.0,Manari Airport,small_airport,GY,GY-UT,Manari,no
SYMP,xxx,2.998971,-59.629261,400.0,Mountain Point Airport,small_airport,GY,GY-UT,Mountain Point,no
SYMR,MWJ,7.487736,-60.185237,324.0,Matthews Ridge Airport,small_airport,GY,GY-BA,Matthews Ridge,no
SYMW,xxx,2.728699,-59.149733,1017.0,Marurawana Airport,small_airport,GY,GY-UT,Marurawana,no
SYNA,QSX,6.244324,-57.474171999999996,3.0,New Amsterdam Airport,small_airport,GY,GY-EB,New Amsterdam,no
SYOR,ORJ,4.72527,-60.035,1797.0,Orinduik Airport,small_airport,GY,GY-PT,Orinduik,no
SYPK,xxx,7.7424,-59.8819,20.0,Port Kaituma Airport,small_airport,GY,GY-BA,Port Kaituma,no
SYPM,PMT,4.6975,-59.7125,2600.0,Paramakatoi Airport,small_airport,GY,GY-PT,Paramakatoi,no
SYPR,PRR,5.81724,-61.055489,1765.0,Paruima Airport,small_airport,GY,GY-CU,Paruima,no
SYSC,SDC,2.9913,-59.51,360.0,Sand Creek Airport,small_airport,GY,GY-UT,Sand Creek,no
SYSK,SKM,5.8599,-57.14894,13.0,Skeldon Airport,small_airport,GY,GY-EB,Skeldon,no
SYVB,xxx,6.2577110000000005,-57.650478,8.0,Von Better Airport,small_airport,GY,GY-MA,xxx,no
SYWI,xxx,2.8677919999999997,-59.531156,518.0,Wichabai Airport,small_airport,GY,GY-UT,Wichabai,no
TAPA,ANU,17.1367,-61.792702,62.0,V.C. Bird International Airport,medium_airport,AG,AG-03,St. John's,yes
TAPH,BBQ,17.635799,-61.828602000000004,15.0,Codrington Airport,medium_airport,AG,AG-10,Codrington,yes
TAPT,xxx,17.555599,-61.765301,15.0,Coco Point Lodge Airstrip,small_airport,AG,AG-10,Coco Point,no
TBPB,BGI,13.0746,-59.4925,169.0,Grantley Adams International Airport,medium_airport,BB,BB-01,Bridgetown,yes
TBPO,xxx,13.095833,-59.618611,0.0,Bridgetown Heliport,heliport,BB,BB-08,xxx,no
TCYT,xxx,-17.450000762939453,144.4499969482422,0.0,Crystal Brook Airport,small_airport,AU,AU-QLD,xxx,no
TDCF,DCF,15.336692999999999,-61.39210799999999,13.0,Canefield Airport,medium_airport,DM,DM-10,Canefield,yes
TDPD,DOM,15.547,-61.299999,73.0,Douglas-Charles Airport,medium_airport,DM,DM-02,Marigot,yes
TFFA,DSD,16.296902,-61.0844,10.0,La Désirade Airport,small_airport,GP,GP-U-A,Grande Anse,yes
TFFB,BBR,16.013648,-61.742928000000006,59.0,Basse-Terre Baillif Airport,small_airport,GP,GP-U-A,Basse-Terre,yes
TFFC,SFC,16.25779914855957,-61.26250076293945,10.0,St-François Airport,small_airport,GP,GP-U-A,St-François,yes
TFFF,FDF,14.591,-61.003201000000004,16.0,Martinique Aimé Césaire International Airport,large_airport,MQ,MQ-U-A,Fort-de-France,yes
TFFG,SFG,18.099899,-63.047199,7.0,Grand Case-Espérance Airport,medium_airport,MF,MF-U-A,Grand Case,yes
TFFJ,SBH,17.9044,-62.843601,49.0,Saint Barthélemy - Rémy de Haenen Airport,medium_airport,BL,BL-U-A,Gustavia / Saint-Jean,yes
TFFM,GBJ,15.86870002746582,-61.27000045776367,16.0,Les Bases Airport,medium_airport,GP,GP-U-A,Grand Bourg,yes
TFFR,PTP,16.265301,-61.531799,36.0,Pointe-à-Pitre Le Raizet International  Airport,large_airport,GP,GP-U-A,Pointe-à-Pitre,yes
TFFS,LSS,15.86439991,-61.5806007385,46.0,Terre-de-Haut Airport,small_airport,GP,GP-U-A,Les Saintes,no
TGPY,GND,12.004199981689453,-61.78620147705078,41.0,Point Salines International Airport,medium_airport,GD,GD-GE,Saint George's,yes
TGPZ,CRU,12.4761,-61.472801000000004,5.0,Lauriston Airport,small_airport,GD,GD-PA,Carriacou Island,yes
TIST,STT,18.337091,-64.977251,23.0,Cyril E. King Airport,medium_airport,VI,VI-U-A,Charlotte Amalie,yes
TISX,STX,17.701900482177734,-64.79859924316406,74.0,Henry E Rohlsen Airport,medium_airport,VI,VI-U-A,Christiansted,yes
TJAB,ARE,18.45085,-66.675768,23.0,Antonio Nery Juarbe Pol Airport,medium_airport,PR,PR-U-A,Arecibo,no
TJBQ,BQN,18.4949,-67.129402,237.0,Rafael Hernández International Airport,medium_airport,PR,PR-U-A,Aguadilla,yes
TJCP,CPX,18.312954,-65.303893,49.0,Benjamin Rivera Noriega Airport,small_airport,PR,PR-U-A,Culebra,no
TJIG,SIG,18.45680046081543,-66.09809875488281,10.0,Fernando Luis Ribas Dominicci Airport,medium_airport,PR,PR-U-A,San Juan,yes
TJMZ,MAZ,18.255699157714844,-67.14849853515625,28.0,Eugenio Maria De Hostos Airport,medium_airport,PR,PR-U-A,Mayaguez,yes
TJPS,PSE,18.00830078125,-66.56300354003906,29.0,Mercedita Airport,medium_airport,PR,PR-U-A,Ponce,yes
TJRV,NRR,18.2453,-65.64340200000001,38.0,José Aponte de la Torre Airport,small_airport,PR,PR-U-A,Ceiba,yes
TJSJ,SJU,18.4393997192,-66.0018005371,9.0,Luis Munoz Marin International Airport,large_airport,PR,PR-U-A,San Juan,yes
TJVQ,VQS,18.1348,-65.493599,49.0,Antonio Rivera Rodriguez Airport,small_airport,PR,PR-U-A,Vieques,no
TKPK,SKB,17.311199188232422,-62.71870040893555,170.0,Robert L. Bradshaw International Airport,medium_airport,KN,KN-U-A,Basseterre,yes
TKPN,NEV,17.205699920654293,-62.58990097045898,14.0,Vance W. Amory International Airport,medium_airport,KN,KN-U-A,Charlestown,yes
TLPC,SLU,14.0202,-60.992901,22.0,George F. L. Charles Airport,medium_airport,LC,LC-02,Castries,yes
TLPL,UVF,13.7332,-60.952599,14.0,Hewanorra International Airport,large_airport,LC,LC-11,Vieux Fort,yes
TNCA,AUA,12.5014,-70.015198,60.0,Queen Beatrix International Airport,large_airport,AW,AW-U-A,Oranjestad,yes
TNCB,BON,12.130999999999998,-68.268501,20.0,Flamingo International Airport,large_airport,BQ,BQ-U-A,"Kralendijk, Bonaire",yes
TNCC,CUR,12.1889,-68.959801,29.0,Hato International Airport,large_airport,CW,CW-U-A,Willemstad,yes
TNCE,EUX,17.49650001525879,-62.97940063476562,129.0,F. D. Roosevelt Airport,medium_airport,BQ,BQ-U-A,Sint Eustatius,yes
TNCM,SXM,18.041,-63.108897999999996,13.0,Princess Juliana International Airport,large_airport,SX,SX-U-A,Saint Martin,yes
TNCS,SAB,17.645000457763672,-63.22000122070313,60.0,Juancho E. Yrausquin Airport,small_airport,BQ,BQ-U-A,Saba,yes
TQPF,AXA,18.204773,-63.053830000000005,127.0,Clayton J Lloyd International Airport,medium_airport,AI,AI-U-A,The Valley,yes
TRPG,MNI,16.791400909423828,-62.19329833984375,550.0,John A. Osborne Airport,medium_airport,MS,MS-U-A,Gerald's Park,yes
